Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,H,L,M
300.951,310.9,1421,29.11,33,0,0,0,0,0,0,0,0,1
298.792,309.2,1533,37.87,11,0,0,0,0,0,0,0,1,0
297.235,308.4,1410,60.76,35,0,0,0,0,0,0,0,0,1
297.622,308.7,1494,35.95,43,0,0,0,0,0,0,0,0,1
303.225,313.0,1449,48.47,25,0,0,0,0,0,0,0,1,0
299.414,309.9,1428,45.85,73,0,0,0,0,0,0,0,0,1
300.742,311.0,1834,28.31,27,0,0,0,0,0,0,0,1,0
297.532,308.7,1410,37.53,5,0,0,0,0,0,0,0,0,1
297.345,308.1,1365,45.73,1,0,0,0,0,0,0,0,1,0
298.979,310.7,1426,45.57,82,0,0,0,0,0,0,0,0,1
300.956,310.9,1649,32.08,129,0,0,0,0,0,0,0,1,0
303.506,311.8,1562,32.84,25,0,0,0,0,0,0,0,0,1
297.895,309.7,1467,41.58,40,0,0,0,0,0,0,0,0,1
299.678,309.8,1478,39.15,90,0,0,0,0,0,0,0,1,0
300.914,310.9,1470,58.96,92,0,0,0,0,0,0,0,1,0
298.76,309.1,1288,51.49,5,0,0,0,0,0,0,0,1,0
297.764,308.1,1536,40.62,125,0,0,0,0,0,0,0,1,0
301.711,310.8,1316,47.6,123,0,0,0,0,0,0,0,0,1
297.704,308.6,1441,30.57,192,0,0,0,0,0,0,0,1,0
299.444,311.4,1373,41.92,200,0,0,0,0,0,0,0,1,0
299.631,310.8,1748,28.06,26,1,0,0,0,0,0,0,1,0
297.477,308.4,1471,40.04,217,0,0,0,0,0,0,0,1,0
297.491,308.9,1484,38.08,207,0,0,0,0,0,0,0,0,1
298.062,308.7,1567,36.17,94,0,0,0,0,0,0,0,1,0
301.584,310.1,1381,51.3,134,0,0,0,0,0,0,0,1,0
297.667,307.9,1439,41.02,58,0,0,0,0,0,0,0,1,0
301.524,310.8,1903,17.58,90,0,0,0,0,0,0,1,0,0
298.875,309.8,1771,34.14,165,0,0,0,0,0,0,0,1,0
297.6,308.6,1544,40.76,169,0,0,0,0,0,0,0,1,0
302.127,311.3,1496,46.56,37,1,0,0,0,0,0,0,1,0
301.903,310.8,1807,24.26,44,0,0,0,0,0,0,0,1,0
298.301,308.6,1479,39.97,166,0,0,0,0,0,0,0,0,1
299.265,311.1,1355,59.39,173,0,0,0,0,0,0,0,1,0
300.441,311.6,1770,27.38,162,1,1,0,0,0,0,0,1,0
299.89,311.5,1333,49.43,178,0,0,0,0,0,0,0,0,1
296.571,308.2,1775,35.57,37,0,0,0,0,0,0,0,1,0
298.327,308.5,1712,25.97,10,0,0,0,0,0,0,0,1,0
300.951,310.0,1429,58.1,39,0,0,0,0,0,0,0,1,0
300.433,310.9,1416,40.01,98,0,0,0,0,0,0,0,1,0
297.23,308.7,1404,54.46,44,0,0,0,0,0,0,0,1,0
297.12,308.6,1312,42.32,180,0,0,0,0,0,0,1,0,0
299.661,311.2,1450,51.6,19,0,0,0,0,0,0,0,1,0
299.456,308.5,1828,18.09,71,0,0,0,0,0,0,1,0,0
301.115,310.5,1345,44.47,91,0,0,0,0,0,0,0,0,1
298.247,309.7,1488,35.41,185,0,0,0,0,0,0,0,0,1
301.54,311.0,1495,53.04,115,0,0,0,0,0,0,0,1,0
300.589,312.0,1445,36.79,206,0,0,0,0,0,0,0,1,0
299.945,310.8,1521,41.42,103,0,0,0,0,0,0,0,0,1
298.283,308.4,1469,42.75,107,0,0,0,0,0,0,0,1,0
297.443,308.9,1846,29.77,126,0,0,0,0,0,1,0,1,0
297.522,308.1,1416,49.3,151,0,0,0,0,0,0,0,0,1
299.104,310.2,1457,44.34,149,0,0,0,0,0,0,1,0,0
298.908,309.8,1535,44.17,37,0,0,0,0,0,0,0,1,0
301.94,310.8,1362,36.67,169,0,0,0,0,0,0,0,0,1
303.499,312.1,1826,24.29,28,0,0,0,0,0,0,0,1,0
301.435,310.4,1741,23.06,111,0,0,0,0,0,0,0,1,0
302.036,310.6,1625,31.79,159,0,0,0,0,0,0,0,1,0
296.618,308.1,1456,39.26,67,0,0,0,0,0,0,0,1,0
301.478,310.6,1448,42.61,84,0,0,0,0,0,0,0,1,0
299.372,310.6,2379,9.65,76,0,0,0,0,0,0,0,1,0
297.641,308.7,1389,46.21,102,0,0,0,0,0,0,1,0,0
299.031,311.8,1499,40.07,38,0,0,0,0,0,0,0,0,1
301.612,311.4,1841,17.35,205,0,0,0,0,0,0,0,1,0
301.029,310.6,1363,49.59,11,0,0,0,0,0,0,0,1,0
298.652,310.0,1386,58.12,76,1,0,0,0,0,0,0,1,0
299.192,309.7,1754,8.98,139,0,0,0,0,0,0,0,1,0
302.407,310.3,1512,46.91,216,1,0,0,0,0,0,0,1,0
302.477,311.1,1927,13.38,96,0,0,0,0,0,0,0,0,1
297.626,308.7,1386,55.94,172,0,0,0,0,0,0,0,0,1
301.54,311.2,1424,62.36,183,0,0,0,0,0,0,0,1,0
300.493,308.6,1543,31.67,120,0,0,0,0,0,0,0,0,1
298.801,308.8,1534,36.55,75,0,0,0,0,0,0,0,0,0
300.437,310.1,1438,40.72,115,0,0,0,0,0,0,0,1,0
300.477,311.5,1659,25.32,213,0,0,0,0,0,0,1,1,0
297.785,309.1,1755,30.58,136,0,0,0,0,0,0,0,1,0
300.623,311.0,1638,33.85,183,0,0,0,0,0,0,0,0,1
298.753,309.5,1498,37.61,61,0,0,0,0,0,0,0,1,0
300.986,310.9,1598,35.57,81,0,0,0,0,0,0,0,1,0
298.829,308.8,1490,43.42,119,0,0,0,0,0,0,0,1,0
299.515,309.5,1731,33.63,191,0,0,0,0,0,0,0,1,0
303.641,311.8,1481,36.52,105,0,0,0,0,0,0,1,0,0
300.778,311.4,1756,31.84,89,0,0,0,0,0,0,0,1,0
301.289,310.8,1435,50.34,17,0,0,0,0,0,0,0,0,1
297.432,308.2,1579,27.34,40,0,0,0,0,0,0,0,0,1
302.763,310.9,1854,26.56,101,0,0,0,0,0,0,0,0,1
297.578,308.7,1470,46.5,97,0,0,0,0,0,0,0,1,0
300.555,310.8,1939,18.87,92,0,0,0,0,0,0,0,1,0
300.24,310.0,2263,21.38,178,0,0,0,0,0,0,0,1,0
300.729,310.8,1435,48.49,143,0,0,0,0,0,0,0,1,0
297.589,308.6,1548,36.64,174,0,0,0,0,0,0,0,1,0
300.711,311.0,1584,39.41,126,0,0,0,0,0,0,0,1,0
300.534,311.9,1533,33.03,141,0,0,0,0,0,0,0,1,0
301.418,310.8,1470,36.57,201,0,0,0,0,0,0,0,0,1
302.064,311.4,1648,37.16,16,0,0,0,0,0,0,0,1,0
299.792,309.9,1393,46.57,73,0,0,0,0,0,0,0,0,1
298.502,309.3,1491,45.2,217,0,0,0,0,0,0,0,0,1
299.008,308.7,1345,45.96,5,0,0,0,0,0,0,0,1,0
299.044,309.9,1508,44.67,143,1,0,0,0,0,0,0,1,0
298.875,309.5,1424,49.1,55,0,0,0,0,0,0,0,1,0
297.633,308.9,1459,44.77,43,0,0,0,0,0,0,0,1,0
300.605,310.9,1485,43.16,156,0,0,0,0,0,0,0,1,0
301.562,311.3,1919,32.24,129,0,0,0,0,0,0,0,1,0
297.534,308.5,1490,36.27,196,0,0,0,0,0,0,0,1,0
301.84,311.9,2352,9.66,30,0,0,0,0,0,0,0,1,0
300.078,309.9,1612,37.83,8,0,0,0,0,0,0,0,1,0
297.601,308.9,1453,37.64,198,0,0,0,0,0,0,0,1,0
301.064,311.6,1530,43.88,114,0,0,0,0,0,0,0,0,1
299.992,311.1,1536,30.76,19,0,0,0,0,0,0,0,0,1
299.118,310.3,1462,47.61,168,0,0,0,0,0,0,0,1,0
300.612,311.5,1494,39.49,11,0,0,0,0,0,0,0,1,0
298.706,308.4,1583,31.73,39,0,0,0,0,0,0,0,1,0
299.986,309.3,1455,47.78,53,0,0,0,0,0,0,0,1,0
303.774,312.7,1473,46.05,89,0,0,0,0,0,0,0,1,0
297.47,307.9,1866,20.85,99,0,0,0,0,0,1,0,1,0
298.085,309.4,2124,12.57,147,0,0,0,0,0,0,0,1,0
298.577,310.1,1649,23.63,19,0,0,0,0,0,0,0,1,0
300.544,311.3,1456,56.82,2,0,0,0,0,0,0,0,0,1
299.255,308.3,1451,51.48,11,0,0,0,0,0,0,0,1,0
297.454,308.3,1597,36.98,95,0,0,0,0,0,0,0,1,0
299.996,309.0,1441,45.64,53,0,0,0,0,0,0,0,1,0
299.077,309.9,1439,41.51,38,0,0,0,0,0,0,0,1,0
301.47,310.7,1528,38.39,17,0,0,0,0,0,0,0,1,0
297.259,308.0,1530,41.01,99,0,0,0,0,0,0,0,0,1
300.448,311.7,1604,34.05,166,0,0,0,0,0,0,0,1,0
302.543,311.3,1554,41.4,26,0,0,0,0,0,0,0,1,0
297.522,308.4,1535,50.45,90,0,0,0,0,0,0,0,1,0
300.786,308.7,1548,40.44,32,0,0,0,0,0,0,0,1,0
300.982,310.9,1467,41.95,175,0,0,0,0,0,0,0,1,0
301.456,310.7,1456,54.83,88,0,0,0,0,0,0,0,1,0
302.504,312.1,1418,45.39,20,0,0,0,0,0,0,0,1,0
299.27,309.9,1540,37.03,95,0,0,0,0,0,0,0,0,1
298.42,308.3,1583,31.99,117,0,0,0,0,0,0,1,0,0
302.438,311.9,1461,46.39,94,0,0,0,0,0,0,0,1,0
297.542,308.8,1475,46.6,2,0,0,0,0,0,0,0,0,1
300.301,311.7,1722,31.62,6,0,0,0,0,0,0,0,1,0
300.224,310.9,1479,32.32,75,0,0,0,0,0,0,0,1,0
298.075,308.2,1426,42.0,104,0,0,0,0,1,0,0,1,0
301.382,311.5,1427,33.85,178,0,0,0,0,0,0,0,0,1
301.897,311.6,1432,43.36,150,0,0,0,0,0,0,0,0,1
302.334,311.5,1521,29.9,116,0,0,0,0,0,0,0,0,1
298.751,308.1,1535,36.73,69,0,0,0,0,0,0,0,1,0
296.566,309.3,1770,27.11,63,0,0,0,0,0,0,0,1,0
298.773,310.5,1516,46.61,5,0,0,0,0,0,0,0,1,0
300.142,310.9,1520,38.29,148,0,0,0,0,0,0,0,1,0
297.805,308.7,1417,40.91,1,0,0,0,0,0,0,1,0,0
300.532,311.7,1547,36.86,185,0,0,0,0,0,0,0,1,0
298.955,309.8,1580,35.46,198,0,0,0,0,0,0,0,1,0
303.399,310.8,1474,43.44,149,0,0,0,0,0,0,0,1,0
298.049,308.2,1416,43.53,102,0,0,0,0,0,0,0,0,1
298.806,308.8,1633,42.75,78,0,0,0,0,0,0,0,1,0
300.647,310.4,1373,50.63,34,0,0,0,0,0,0,0,1,0
298.874,309.7,1614,38.48,6,0,0,0,0,0,0,0,1,0
300.111,312.0,1833,22.45,84,0,0,0,0,0,0,0,1,0
298.938,310.9,1489,38.58,1,0,0,0,0,0,0,0,0,1
298.154,308.1,1466,48.23,196,0,0,0,0,0,0,0,1,0
301.491,311.1,1472,37.07,133,0,0,0,0,0,0,0,1,0
300.091,310.9,1543,40.64,145,0,0,0,0,0,0,0,0,1
300.13,310.9,2035,27.95,49,0,0,0,0,0,0,0,1,0
302.448,311.0,1556,37.67,217,0,0,0,0,0,0,0,1,0
299.312,308.5,1543,38.58,1,0,0,0,0,0,0,0,1,0
300.093,309.5,1603,27.9,43,0,0,0,0,0,0,0,1,0
299.443,308.6,1437,51.49,29,0,0,0,0,0,0,0,1,0
297.613,308.9,1427,44.56,122,0,0,0,0,0,0,0,1,0
299.2,310.5,1532,46.49,93,0,0,0,0,0,0,0,1,0
300.739,310.1,1459,53.09,17,0,0,0,0,0,0,0,1,0
299.826,309.6,1366,65.56,68,0,0,0,0,0,0,0,0,1
297.328,308.3,1528,47.28,146,0,0,0,0,0,0,0,0,1
297.505,308.4,1414,48.39,156,0,0,0,0,0,0,0,1,0
300.248,311.0,1482,43.27,21,0,0,0,0,0,0,0,0,1
297.379,308.7,1424,41.17,3,0,0,0,0,0,0,0,1,0
298.93,310.4,1471,45.44,204,0,0,0,0,0,0,0,1,0
301.333,311.0,1355,49.23,1,0,0,0,0,0,0,0,1,0
301.456,310.6,1445,41.78,146,0,0,0,0,0,0,0,1,0
300.668,312.0,1721,32.59,182,0,0,0,0,0,0,0,1,0
297.735,308.9,1952,22.59,24,0,0,0,0,0,0,0,1,0
301.737,311.0,1370,46.28,61,0,0,0,0,0,0,1,0,0
299.527,309.4,1424,37.92,116,0,0,0,0,0,0,0,1,0
301.188,310.5,1420,43.12,16,0,0,0,0,0,0,1,0,0
299.401,308.5,1470,42.75,53,0,0,0,0,0,0,0,1,0
302.399,311.8,1438,42.64,170,0,0,0,0,0,0,0,1,0
301.024,310.4,1416,47.91,146,0,0,0,0,0,0,0,1,0
300.138,311.6,1349,48.5,22,0,0,0,0,0,0,0,1,0
298.956,310.0,1420,48.35,127,0,0,0,0,0,0,0,1,0
297.593,308.7,1557,35.44,88,0,0,0,0,0,0,0,1,0
297.37,308.9,1540,37.11,145,0,0,0,0,0,0,0,0,1
300.471,311.5,1593,30.1,103,0,0,0,0,0,0,0,1,0
300.486,310.7,1709,31.84,71,0,0,0,0,0,0,0,0,1
300.617,309.9,1878,22.97,185,0,0,0,0,0,0,0,1,0
297.552,308.2,1723,26.17,118,0,0,0,0,0,0,0,1,0
301.378,310.7,1455,41.89,75,0,0,0,0,0,0,0,1,0
298.057,308.9,1532,44.69,6,0,0,0,0,0,0,0,1,0
300.265,311.9,1445,33.81,76,0,0,0,0,0,0,0,0,1
303.742,312.2,1698,29.15,19,0,0,0,0,0,0,0,1,0
301.038,311.3,1559,42.46,184,0,0,0,0,0,0,0,1,0
301.655,310.9,1485,38.44,95,0,0,0,0,0,0,0,0,1
303.137,311.6,1469,45.15,174,0,0,0,0,0,0,0,1,0
300.528,311.8,1564,31.05,34,0,0,0,0,0,0,0,1,0
300.124,311.4,1525,39.33,139,0,0,0,0,0,0,0,1,0
297.256,308.3,1421,48.81,63,0,0,0,0,0,0,0,1,0
295.962,311.7,1743,24.76,127,0,0,0,0,0,0,0,1,0
300.421,310.4,1432,44.94,13,0,0,0,0,0,0,0,1,0
298.294,308.1,1649,29.37,54,0,0,0,0,0,0,0,0,1
300.689,310.2,1632,35.35,197,0,0,0,0,0,0,0,1,0
301.988,310.3,1455,47.06,190,0,0,0,0,0,0,0,1,0
302.246,310.7,1499,46.1,209,0,0,0,0,0,0,1,0,0
297.657,308.8,1659,37.33,17,0,0,0,0,0,0,1,0,0
301.343,311.0,1488,42.03,78,0,0,0,0,0,0,0,1,0
297.921,308.4,1461,44.6,106,0,0,0,0,0,0,0,1,0
300.237,309.8,1433,43.54,22,0,0,0,0,0,0,0,1,0
302.119,310.8,1608,32.93,73,0,0,0,0,0,0,0,0,1
300.189,309.2,1590,33.57,120,0,0,0,0,0,0,0,1,0
297.695,308.0,2022,12.84,37,0,0,0,0,0,0,0,0,0
297.568,308.3,1324,51.9,140,0,0,0,0,0,0,0,1,0
301.381,310.9,1394,37.02,95,0,0,0,0,0,0,0,1,0
300.947,311.0,1634,33.53,105,0,0,0,0,0,0,0,1,0
300.799,311.8,1544,38.72,183,0,0,0,0,0,0,0,1,0
300.871,311.9,1596,34.7,107,0,0,0,0,0,0,1,0,0
301.997,311.6,1900,14.53,132,0,0,0,0,0,0,0,1,0
300.931,310.8,1426,40.64,181,0,0,0,0,0,0,0,1,0
302.675,311.4,1545,40.13,222,1,1,0,0,0,0,0,1,0
303.169,311.0,1377,57.41,14,0,0,0,0,0,0,0,1,0
300.852,311.6,1778,28.87,119,0,0,0,0,0,0,0,0,1
298.007,309.6,1363,42.09,52,0,0,0,0,0,0,0,0,1
302.428,311.3,1518,40.17,66,0,0,0,0,0,0,0,0,1
297.389,308.7,1325,33.92,121,0,0,0,0,0,0,0,0,1
296.885,308.2,1259,58.57,117,0,0,0,0,0,0,0,1,0
299.067,308.4,1441,51.23,102,0,0,0,0,0,0,0,1,0
297.186,308.8,1456,49.52,6,0,0,0,0,0,0,0,1,0
298.389,307.9,1450,38.98,199,0,0,0,0,0,0,0,1,0
298.635,310.2,1477,40.58,17,0,0,0,0,0,0,0,1,0
301.957,309.6,1435,38.27,21,0,0,0,0,0,0,0,1,0
298.489,309.4,1629,28.21,177,0,0,0,0,0,0,1,0,0
297.535,308.5,1546,37.42,31,0,0,0,0,0,0,0,1,0
301.384,310.8,1531,47.38,174,0,0,0,0,0,0,0,0,1
300.332,308.4,1366,42.96,104,0,0,0,0,0,0,0,1,0
302.695,311.1,1765,34.4,28,0,0,0,0,0,0,0,0,1
299.01,310.3,1432,46.23,148,0,0,0,0,0,0,0,1,0
297.912,310.1,1414,38.74,74,0,0,0,0,0,0,0,1,0
300.495,310.6,1442,50.72,19,0,0,0,0,0,0,0,1,0
300.577,309.9,1877,23.1,122,1,0,0,0,0,0,1,0,0
298.471,309.5,1352,49.24,86,0,0,0,0,0,0,0,0,1
300.423,310.6,1441,35.14,155,0,1,0,0,0,0,0,0,1
301.583,310.7,1464,37.66,185,0,0,0,0,0,0,0,0,1
297.723,308.6,1312,51.87,76,0,0,0,0,0,0,0,0,1
300.786,311.0,1826,29.81,95,0,0,0,0,0,0,0,1,0
300.309,310.5,1436,44.57,102,0,0,0,0,0,0,0,1,0
298.588,308.5,1447,42.34,8,0,0,0,0,0,0,0,1,0
298.81,310.6,1711,29.21,192,0,0,0,0,0,0,0,0,1
300.292,309.7,1665,44.06,127,0,0,0,0,0,0,0,1,0
300.053,311.4,1359,50.6,78,0,0,0,0,0,0,0,1,0
302.259,310.8,1413,47.06,192,0,0,0,0,0,0,1,0,0
298.073,308.7,1874,7.11,5,0,0,0,1,0,0,1,0,0
296.906,308.5,1502,36.73,108,0,0,0,0,0,0,0,1,0
297.897,308.4,1430,39.39,89,0,0,0,0,0,0,1,0,0
297.232,308.1,1369,50.24,95,0,0,0,0,0,0,0,0,1
300.122,309.8,1415,46.26,94,0,0,0,0,0,0,0,1,0
300.549,311.3,1538,49.59,20,0,0,0,0,0,0,0,1,0
300.087,309.5,1652,33.27,68,0,0,0,0,0,0,0,0,1
302.118,310.5,1757,21.93,140,0,0,0,0,0,0,0,0,1
297.594,308.1,1329,49.38,134,0,0,0,0,0,0,0,1,0
297.661,307.9,1485,42.49,14,0,0,0,0,0,0,0,0,1
301.458,310.3,1451,44.81,174,0,0,0,0,0,0,0,1,0
299.104,310.4,1442,48.68,129,0,0,0,0,0,0,0,1,0
298.669,310.0,1426,35.07,108,0,0,0,0,0,0,0,1,0
299.761,311.0,1522,46.19,204,0,0,0,0,0,0,0,1,0
300.492,309.0,1412,34.46,128,0,0,0,0,0,1,0,1,0
300.706,311.3,1482,38.58,2,0,0,0,0,0,0,0,1,0
301.595,310.4,1547,39.85,98,0,0,0,0,0,0,0,1,0
298.364,309.2,1455,48.73,98,0,0,0,0,0,0,0,1,0
298.84,310.8,2088,9.58,138,0,0,0,0,0,0,0,1,1
300.446,311.2,1576,39.07,125,0,0,0,0,0,0,0,1,0
298.781,310.4,1522,38.26,36,0,0,0,0,0,0,0,0,1
300.437,310.8,1345,53.82,170,0,0,0,0,0,0,0,1,0
301.143,310.7,1332,67.78,6,0,0,0,0,0,0,0,1,0
299.791,309.4,1546,34.68,29,0,0,0,0,0,0,0,0,1
301.502,311.5,1506,29.49,50,0,0,0,0,0,0,0,1,0
300.823,310.7,2056,18.33,57,0,0,0,0,0,0,0,0,1
299.013,309.8,1517,43.49,155,0,0,0,0,0,0,0,1,0
296.773,306.4,1261,54.82,72,0,0,0,0,0,0,0,0,1
301.241,310.9,1435,51.01,176,0,0,0,0,0,0,1,0,0
300.536,310.3,1559,39.8,98,0,0,0,0,0,0,0,1,0
301.173,310.5,1348,48.55,118,0,0,0,0,0,0,0,1,0
300.326,308.9,1848,25.28,15,0,0,0,0,0,0,0,1,0
297.653,308.8,1448,50.21,70,0,0,0,0,0,0,0,1,0
301.22,310.7,1468,41.64,178,0,0,0,0,0,0,0,1,0
299.195,308.5,1419,44.84,208,1,0,0,0,0,0,0,1,0
297.677,308.2,1392,64.18,172,1,0,0,0,0,0,0,1,0
298.051,310.0,1472,47.13,152,0,0,0,0,0,0,0,0,1
299.021,308.5,1466,46.3,189,0,0,0,0,0,0,0,1,0
300.794,311.7,1597,37.76,15,0,0,0,0,0,0,0,1,0
299.257,310.9,1824,31.18,55,0,0,0,0,0,0,0,1,1
298.201,310.3,1534,38.05,5,0,0,0,0,0,0,0,1,0
300.605,310.9,1728,29.5,192,0,0,0,0,0,0,0,1,0
300.271,311.3,1424,45.74,85,0,0,0,0,0,0,0,1,0
300.736,310.1,1468,42.6,171,0,0,0,0,0,0,0,1,0
302.519,312.0,1536,39.38,158,0,0,0,0,0,0,0,1,0
297.444,309.7,1528,37.93,122,0,0,0,0,0,0,0,1,0
300.454,309.7,1760,21.28,112,0,0,0,0,0,0,0,1,0
298.26,308.1,1409,43.88,5,0,0,0,0,0,0,0,1,0
300.975,310.0,1539,38.13,195,0,0,0,0,0,0,1,0,0
299.123,310.2,1466,47.67,156,0,0,0,0,0,0,0,0,1
298.634,310.2,1518,48.29,133,1,0,0,0,0,0,0,1,0
297.355,309.7,1456,40.13,58,0,0,0,0,0,0,0,0,1
298.572,310.2,1521,44.36,14,0,0,0,0,0,0,0,1,0
301.848,311.7,1359,47.81,15,0,0,0,0,0,0,0,0,1
301.815,310.5,1560,40.37,81,0,0,0,0,0,0,0,1,0
298.08,308.9,1386,50.28,79,0,0,0,0,0,0,0,0,1
303.825,312.8,1441,44.44,101,0,0,0,0,0,0,0,0,1
297.403,308.3,1700,29.76,123,0,0,0,0,0,0,0,1,0
299.248,310.2,1439,44.95,104,0,0,0,0,0,0,0,1,0
301.161,311.2,1489,40.4,176,0,0,0,0,0,0,0,1,0
299.373,308.9,1429,37.06,195,0,0,0,0,0,0,0,1,0
297.637,309.0,1783,23.12,115,0,0,0,0,0,0,0,0,1
297.385,308.6,1345,45.94,7,0,0,0,0,0,0,0,1,0
301.484,310.9,1423,41.91,33,0,0,0,0,0,0,0,0,1
299.331,308.4,1303,49.96,90,0,0,0,0,0,0,0,1,0
298.625,308.0,1561,38.96,128,0,0,0,0,0,0,0,1,0
298.62,308.7,1547,32.06,75,0,0,0,0,0,0,0,1,0
298.062,308.3,1567,46.31,153,0,0,0,0,0,0,0,0,1
298.637,308.6,1708,26.66,83,0,0,0,0,0,0,0,0,1
297.449,308.4,1490,42.44,68,0,0,0,0,0,0,0,0,1
302.448,310.1,1338,49.4,61,1,0,1,0,0,0,0,0,1
297.631,308.9,1756,29.35,122,0,0,0,0,0,0,0,1,0
301.39,310.3,1538,31.84,69,0,0,0,0,0,0,0,1,0
303.069,312.2,1476,47.86,81,0,0,0,0,0,0,0,0,1
298.964,310.2,1796,27.14,72,0,0,0,0,0,0,0,1,0
299.124,309.7,1429,41.96,6,0,0,0,0,0,0,0,1,0
299.174,309.9,1529,39.03,33,0,0,0,0,0,0,0,1,0
304.199,312.4,1423,47.27,74,0,0,0,0,0,0,0,1,0
301.355,311.2,1366,54.18,93,0,0,0,0,0,0,0,0,1
301.509,310.7,1485,44.93,76,0,0,0,0,0,0,0,1,0
298.679,308.2,1655,36.35,100,0,0,0,0,0,1,0,1,0
300.853,311.5,1428,45.41,51,0,0,0,0,0,0,0,1,0
298.707,309.8,1593,37.13,160,0,0,0,0,0,0,0,1,0
299.207,311.1,1466,37.42,108,0,0,0,0,0,0,0,1,0
297.229,308.7,1412,44.74,68,0,0,0,0,0,0,0,1,0
301.022,309.8,1574,32.13,74,0,0,0,0,0,0,0,1,0
297.714,308.8,1303,53.11,118,0,0,0,0,0,0,0,1,0
299.176,308.9,1665,33.75,145,0,0,0,0,0,0,0,1,0
300.877,311.3,1446,49.33,93,0,0,0,0,0,0,0,0,1
300.901,308.3,1428,41.0,182,0,0,0,0,0,0,0,1,0
302.57,311.5,1559,41.78,19,0,0,0,0,0,0,0,0,1
298.506,309.5,1415,48.94,24,0,0,0,0,0,0,0,1,0
298.542,309.7,1458,39.35,199,0,0,0,0,0,0,0,1,0
299.331,308.6,1410,45.92,17,0,0,0,0,0,0,0,1,0
301.551,311.4,1456,43.03,67,0,0,0,0,0,0,0,1,0
297.272,308.5,1360,47.02,60,0,0,0,0,0,0,0,1,0
297.531,308.4,1450,46.56,4,0,0,0,0,0,0,0,1,0
297.654,308.1,1533,34.26,124,0,0,0,0,0,0,0,1,0
297.381,308.5,1831,29.85,74,0,0,0,0,0,0,0,0,1
298.269,310.6,1517,45.12,116,0,0,0,0,0,0,0,0,1
302.656,310.6,1441,40.7,207,0,0,0,0,0,0,1,0,0
301.145,309.1,1422,48.02,132,0,0,0,0,0,0,0,1,0
300.862,310.7,1515,35.31,102,0,0,0,0,0,0,0,1,0
297.86,308.3,1463,47.67,71,0,0,0,0,0,0,0,1,0
300.78,311.7,1537,43.09,108,0,0,0,0,0,0,0,1,0
300.386,311.7,2232,14.01,145,0,0,0,0,0,0,0,1,0
297.323,308.3,1511,35.9,55,0,0,0,0,0,0,0,0,1
297.58,308.6,1527,44.64,97,0,0,0,0,0,0,0,1,0
301.165,309.7,1431,63.5,198,0,0,0,0,0,0,0,1,0
301.923,310.6,1317,69.44,69,0,0,0,0,0,0,0,1,0
300.907,311.0,1568,34.99,72,0,0,0,0,0,0,0,1,0
300.378,311.2,1603,38.42,75,0,0,0,0,0,0,0,1,0
299.117,310.5,1409,45.61,9,0,0,0,0,0,0,1,0,0
299.01,310.2,1483,40.47,37,0,0,0,0,0,0,0,1,0
300.841,310.6,1624,32.54,199,0,0,0,0,0,0,0,1,0
300.615,310.7,1466,36.46,50,0,0,0,0,0,0,0,1,0
300.322,312.0,1448,45.96,35,0,0,0,0,0,0,0,1,0
299.416,310.9,1525,37.51,178,0,0,0,0,0,0,0,1,0
297.563,308.5,1444,47.16,69,0,0,0,0,0,0,0,0,1
300.138,311.2,1374,48.17,132,0,0,0,0,0,0,0,1,0
298.794,309.0,1405,34.84,161,0,0,0,0,0,0,0,0,1
302.07,310.5,1918,19.98,23,0,0,0,0,0,0,0,1,0
302.376,309.9,1399,43.64,97,0,0,0,0,0,0,0,1,0
302.542,311.5,1486,37.28,33,0,0,0,0,0,0,0,1,0
303.372,313.0,1525,31.97,117,0,0,0,1,0,0,0,1,0
300.74,311.2,1634,34.16,130,0,0,0,0,0,0,0,1,0
301.579,310.9,1701,22.56,154,0,0,0,0,0,0,0,1,0
301.752,310.9,1419,38.21,23,0,0,0,0,0,0,0,0,1
299.474,308.9,1505,45.7,75,1,0,0,0,0,0,0,1,0
299.221,309.7,1560,37.86,103,0,0,0,0,0,0,0,1,0
297.547,308.2,1778,17.79,192,0,0,0,0,0,0,1,0,0
301.358,310.7,1444,56.66,89,0,0,0,0,0,0,0,1,0
301.113,311.1,1439,40.21,206,0,0,0,0,0,0,0,1,0
301.961,310.9,1485,40.42,19,0,0,0,0,0,0,0,1,0
299.629,310.6,1665,33.82,154,0,0,0,0,0,0,0,1,0
302.603,309.9,1531,34.12,70,0,0,0,0,0,0,1,0,0
302.066,311.8,1417,47.54,160,0,0,0,0,0,0,0,1,0
298.311,308.0,1497,49.35,29,0,0,0,0,0,0,0,0,1
299.078,310.2,1496,41.96,164,0,0,0,0,0,0,0,1,0
299.215,310.2,1437,44.18,15,0,0,0,0,0,0,0,1,0
303.608,312.8,1360,49.38,223,0,0,0,0,0,0,0,0,1
300.467,311.7,1331,42.69,5,0,0,0,0,0,0,0,1,0
297.751,308.7,1899,33.86,99,0,0,0,0,0,0,0,1,0
296.568,308.0,1542,37.3,58,0,0,0,0,0,0,0,1,0
300.343,311.0,1426,65.73,44,0,0,0,0,0,0,0,1,0
301.056,310.1,1494,48.55,15,0,0,0,0,0,0,0,1,0
